word,definition,target 1,target 2,target,triviality_1,triviality_2,triviality,nontrivial,body_parts,misleading,lol,animals,people,places
bull,"1. (Zoöl.)  The male of any species of cattle (Bovidæ); hence, the male of any large quadruped, as the elephant; also, the male of the whale. Note: The wild bull of the Old Testament is thought to be the oryx, a large species of antelope. 2. One who, or that which, resembles a bull in character or action. Ps. xxii. 12. 3. (Astron.) (a) Taurus, the second of the twelve signs of the zodiac. (b) A constellation of the zodiac between Aries and Gemini. It contains the Pleiades. At last from Aries rolls the bounteous sun, And the bright Bull receives him. Thomson. 4. (Stock Exchange)  One who operates in expectation of a rise in the price of stocks, or in order to effect such a rise. See 4th Bear, n., 5. Bull baiting, the practice of baiting bulls, or rendering them furious, as by setting dogs to attack them. -- John Bull, a humorous name for the English, collectively; also, an Englishman. ""Good-looking young John Bull."" W. D.Howells. -- To take the bull by the horns, to grapple with a difficulty instead of avoiding it.

Of or pertaining to a bull; resembling a bull; male; large; fierce. Bull bat (Zoöl.), the night hawk; -- so called from the loud noise it makes while feeding on the wing, in the evening. -- Bull calf. (a) A stupid fellow. -- Bull mackerel (Zoöl.), the chub mackerel. -- Bull pump (Mining), a direct single-acting pumping engine, in which the steam cylinder is placed above the pump. -- Bull snake (Zoöl.), the pine snake of the United States. -- Bull stag, a castrated bull. See Stag. -- Bull wheel, a wheel, or drum, on which a rope is wound for lifting heavy articles, as logs, the tools in well boring, etc.

To be in heat; to manifest sexual desire as cows do. [Colloq.]

To endeavor to raise the market price of; as, to bull railroad bonds; to bull stocks; to bull Lake Shore; to endeavor to raise prices in; as, to bull the market. See 1st Bull, n., 4.

1. A seal. See Bulla. 2. A letter, edict, or respect, of the pope, written in Gothic characters on rough parchment, sealed with a bulla, and dated ""a die Incarnationis,"" i. e., ""from the day of the Incarnation."" See Apostolical brief, under Brief. A fresh bull of Leo's had declared how inflexible the court of Rome was in the point of abuses. Atterbury. 3. A grotesque blunder in language; an apparent congruity, but real incongruity, of ideas, contained in a form of expression; so called, perhaps, from the apparent incongruity between the dictatorial nature of the pope's bulls and his professions of humility. And whereas the papist boasts himself to be a Roman Catholic, it is a mere contradiction, one of the pope's bulls, as if he should say universal particular; a Catholic schimatic. Milton. The Golden Bull, an edict or imperial constitution made by the emperor Charles IV. (1356), containing what became the fundamental law of the German empire; -- so called from its golden seal. Syn. -- See Blunder.",bull,,,100,100,100,False,False,False,False,False,False,False
cloacal,Of or pertaining to a cloaca.,cloaca,,,100,100,100,False,False,False,False,False,False,False
ocherous,"Of or pertaining to ocher; containing or resembling ocher; as, ocherous matter; ocherous soil.",ocher,,,100,100,100,False,False,False,False,False,False,False
czarish,Of or pertaining to the czar.,czar,,,100,100,100,False,False,False,False,False,False,False
triumphal,"Of or pertaining to triumph; used in a triumph; indicating, or in honor of, a triumph or victory; as, a triumphal crown; a triumphal arch. Messiah his triumphal chariot turned. Milton.

A token of victory. [Obs.] Joyless triumphals of his hoped success. Milton.",triumph,,,100,100,100,False,False,False,False,False,False,False
scalene,"1. (Geom.) (a) Having the sides and angles unequal; -- said of a triangle. (b) Having the axis inclined to the base, as a cone. 2. (Anat.) (a) Designating several triangular muscles called scalene muscles. (b) Of or pertaining to the scalene muscles. Scalene muscles (Anat.), a group of muscles, usually three on each side in man, extending from the cervical vertebræ to the first and second ribs.

A triangle having its sides and angles unequal.",scalene muscles,,,100,100,100,False,False,False,False,False,False,False
textual,"1. Of, pertaining to, or contained in, the text; as, textual criticism; a textual reading. Milton. 2. Serving for, or depending on, texts. Bp. Hall. 3. Familiar with texts or authorities so as to cite them accurately. ""I am not textuel."" Chaucer.",text,,,100,100,100,False,False,False,False,False,False,False
monographical,"Of or pertaining to a monograph, or to a monography; as, a monographic writing; a monographic picture. -- Mon`o*graph""ic*al*ly, adv.",monograph,,,100,100,100,False,False,False,False,False,False,False
musical,"Of or pertaining to music; having the qualities of music; or the power of producing music; devoted to music; melodious; harmonious; as, musical proportion; a musical voice; musical instruments; a musical sentence; musical persons. Musical, or Music, box, a box or case containing apparatus moved by clockwork so as to play certain tunes automatically. -- Musical fish (Zoöl.), any fish which utters sounds under water, as the drumfish, grunt, gizzard shad, etc. -- Musical glasses, glass goblets or bowls so tuned and arranged that when struck, or rubbed, they produce musical notes. CF. Harmonica, 1.

1. Music. [Obs.] To fetch home May with their musical. Spenser. 2. A social entertainment of which music is the leading feature; a musical party. [Colloq.]",music,,,100,100,100,False,False,False,False,False,False,False
microcosmic,"Of or pertaining to the microcosm. Microcosmic salt (Chem.), a white crystalline substance obtained by mixing solutions of sodium phosphate and ammonium phosphate, and also called hydric-sodic- ammonic-phosphate. It is a powerful flux, and is used as a substitute for borax as a blowpipe reagent in testing for the metallic oxides. Originally obtained by the alchemists from human urine, and called sal microcosmicum.",microcosm,,,100,100,100,False,False,False,False,False,False,False
rheumatismal,Of or pertaining to rheumatism.,rheumatism,,,100,100,100,False,False,False,False,False,False,False
proctorial,"Of or pertaining to a proctor, esp. an academic proctor; magisterial.",proctor,,,100,100,100,False,False,False,False,False,False,False
sphenotic,"Of, pertaining to, or designating, the sphenotic bone. Sphenotic bone (Anat.), a bone on the anterior side of the auditory capsule of many fishes, and connected with, or adjoining, the sphenoid bone.

The sphenotic bone.",sphenotic bone,,,100,100,100,False,False,False,False,False,False,False
signal,"1. A sign made for the purpose of giving notice to a person of some occurence, command, or danger; also, a sign, event, or watchword, which has been agreed upon as the occasion of concerted action. All obeyed The wonted signal and superior voice Of this great potentate. Milton. 2. A token; an indication; a foreshadowing; a sign. The weary sun . . . Gives signal of a goodly day to-morrow. Shak. There was not the least signal of the calamity to be seen. De Foc.

1. Noticeable; distinguished from what is ordinary; eminent; remarkable; memorable; as, a signal exploit; a signal service; a signal act of benevolence. As signal now in low, dejected state As erst in highest, behold him where he lies. Milton. 2. Of or pertaining to signals, or the use of signals in conveying information; as, a signal flag or officer. The signal service, a bureau of the government (in the United States connected with the War Department) organized to collect from the whole country simultaneous raports of local meteorological conditions, upon comparison of which at the central office, predictions concerning the weather are telegraphed to various sections, where they are made known by signals publicly displayed. -- Signal station, the place where a signal is displayed; specifically, an observation office of the signal service. Syn. -- Eminent; remarkable; memorable; extraordinary; notable; conspicuous.

1. To communicate by signals; as, to signal orders. 2. To notify by a signals; to make a signal or signals to; as, to signal a fleet to anchor. M. Arnold.",signals,,,100,100,100,False,False,False,False,False,False,False
hydrogenous,Of or pertaining to hydrogen; containing hydrogen.,hydrogen,,,100,100,100,False,False,False,False,False,False,False
trap,"To dress with ornaments; to adorn; -- said especially of horses. Steeds . . . that trapped were in steel all glittering. Chaucer. To deck his hearse, and trap his tomb-black steed. Spenser. There she found her palfrey trapped In purple blazoned with armorial gold. Tennyson.

An old term rather loosely used to designate various dark- colored, heavy igneous rocks, including especially the feldspathic- augitic rocks, basalt, dolerite, amygdaloid, etc., but including also some kinds of diorite. Called also trap rock. Trap tufa, Trap tuff, a kind of fragmental rock made up of fragments and earthy materials from trap rocks.

Of or pertaining to trap rock; as, a trap dike.

1. A machine or contrivance that shuts suddenly, as with a spring, used for taking game or other animals; as, a trap for foxes. She would weep if that she saw a mouse Caught in a trap. Chaucer. 2. Fig.: A snare; an ambush; a stratagem; any device by which one may be caught unawares. Let their table be made a snare and a trap. Rom. xi. 9. God and your majesty Protect mine innocence, or I fall into The trap is laid for me! Shak. 3. A wooden instrument shaped somewhat like a shoe, used in the game of trapball. It consists of a pivoted arm on one end of which is placed the ball to be thrown into the air by striking the other end. Also, a machine for throwing into the air glass balls, clay pigeons, etc., to be shot at. 4. The game of trapball. 5. A bend, sag, or partitioned chamber, in a drain, soil pipe, sewer, etc., arranged so that the liquid contents form a seal which prevents passage of air or gas, but permits the flow of liquids. 6. A place in a water pipe, pump, etc., where air accumulates for want of an outlet. 7. A wagon, or other vehicle. [Colloq.] Thackeray. 8. A kind of movable stepladder. Knight. Trap stairs, a staircase leading to a trapdoor. -- Trap tree (Bot.) the jack; -- so called because it furnishes a kind of birdlime. See 1st Jack.

1. To catch in a trap or traps; as, to trap foxes. 2. Fig.: To insnare; to take by stratagem; to entrap. ""I trapped the foe."" Dryden. 3. To provide with a trap; to trap a drain; to trap a sewer pipe. See 4th Trap, 5.

To set traps for game; to make a business of trapping game; as, to trap for beaver.",trap rock,,,100,100,100,False,False,False,False,False,False,False
prismatical,"1. Resembling, or pertaining to, a prism; as, a prismatic form or cleavage. 2. Separated or distributed by a prism; formed by a prism; as, prismatic colors. 3. (Crystallog.)  Same as Orthorhombic. Prismatic borax (Chem.), borax crystallized in the form of oblique prisms, with ten molecules of water; -- distinguished from octahedral borax. -- Prismatic colors (Opt.), the seven colors into which light is resolved when passed through a prism; primary colors. See Primary colors, under Color. -- Prismatic compass (Surv.), a compass having a prism for viewing a distant object and the compass card at the same time. -- Prismatic spectrum (Opt.), the spectrum produced by the passage of light through a prism.",prism,,,100,100,100,False,False,False,False,False,False,False
digraphic,Of or pertaining to a digraph. H. Sweet.,digraph,,,100,100,100,False,False,False,False,False,False,False
